order_id,products
1613105,7167 4042 546 3796 17397
1422003,5785 45603 11520
1615515,24852 38775 29095 23102 42372 43279 26553 46595 35600 36274 32859 45692 33322
2195647,47209 15221 8138 2086 24852 34430 13176 12714 47759 1194 43768
50568,41950 14183 47916 48797 13176 1559 23296 22017 36685 39046 33698 30434 6779 26863 22719 13716 16607 38544 12206 5603 19209
1246159,48559 46820 13176 30746 7761
683684,23233 36011 29662 27845 11422 18234 27104 31720 30233
665968,32981 13176 49583 22025 33305 5449 12820 11212 47792 28733
818428,12341 33120 27845 39275 13176 21137
218772,42445 35221 27086 20842 28226 24852 47209
887712,2326 27845
1778584,15258 20518 45806 27714 47402 11451 46562
524705,47766 14366 30962 45066 27966 13176 2361 28204 21903 42265 9825
2716112,3798 33081 8953 5068 32478 9839 42265 4920 21386 38768 21573 35470 23423 38928 5258 38300 13535
1744949,22963 22825 1511 7963 28204 21137 29487 27307 22935 17794 21288 18523
1904919,47626 8929 27730 31040 25718 5785 2014 46906 24852 27055
1722904,40310 44548 39276 23909 14903 1848
2671886,8415 2536 25742 27966
1945378,7916 30489 8518 47029 47766 32864 35221
2079842,26209 47626 24852 4605 13176 27705 19366 47912 11374 6631 5785 18465 40723 21077 17461 47209 21137
1351033,24852 45066 9124 19156 35221 42265
2344456,2536 27985 24852
1429039,21267 27966 9597
2392812,13802 13176 12341 28204 39863 10473 37984 48246 48205
2338528,24852 40545 30489 41273 12341 28836 43014
1914289,27966 28597 10831 6532 21683 30252 10106 21137 13176 47766 45763 27705 22035 9825 31343 22025 28934 13870 3599 27845 30489 8025 16479
1157902,6182 35921 28083 10493 49239 3847 48626 7533 2639 43295
2160706,24852 6948
1712131,15503 3952 43279 36144 16797 9076 13517 16987
2257881,37553 40591 24852 10673
3287822,20842
3340297,25653 22900
1559682,None
1854674,24852 21137 33198 13176 28985 40723 18606 14461 16766 7338 25837 1076 30567 11440 17829 12420 21295 34254
3187040,47418 29077 46616 35221 20119 44632
1668159,5450 12846
1638108,11576 22947 23203 13889 37656 17944
1751334,1463 31127 32655 48857
2872330,4920 5077 37066 33819 32403 24852 16797 37940 13951 29429 3107 38563 1176 6846 17122 11014 13111
1785667,44910 47144 18897 40001 34128 45246 8012 46755 4428
2398800,27500 41242 2416 23909
436297,35547 47209 1463 27966 21137 7090 47042
93043,None
507750,18404 16696 10957
1071867,4796 46667 43961 26768 14678 35887 18382 36922 2579 26346 29007 49273 6292 24964 46654 34448 22935 35195 21367
2869065,24852 13176 27104 21560 47626
1531916,17579 7054 34969 48925 16848 19446 40706 42736
2406942,26309 25931 18418 8087 25589 31981
1959617,13176 43352
1493699,4210 27086 27522
362993,13176 5876 21616 11520
33475,37923
1705270,41148
49158,24838 16249 19057 3957 25931
2837572,5438 47626 35547 45007 47209 13249 40706 42244 37646 44479 30982 39275
2599812,30391 13292 13176 47209 5876
1133045,21903 38768 13176 44371 4149 35561 33303
1054217,33687 46056 34362
954390,47766 40723 4945 13176 3661 23634 41658 18594 46979
1214558,17794 12384 19660 40795 11520 5077
3334074,43279 4210
1160744,9387
683387,47626 33957 20794 14870 20995 30489 22963 24852 30776 18272
2709686,28985 11422 20995 39275 21137 24852 33037
3067578,21137 8048 30214 16797 8859
1141322,22809 31789 48071 31573 32747 41686 44085 39993 19505 16464 20561 43565 44142 32538 31958 11408 40338
1538285,None
2625171,16768 33381 49621 45066
1138365,21709 32691 40002
2964490,27729 36036
1489231,16953 723 45161 47993 47141 32981
2568262,47087 19156 9532 11642 28199 33318
2023947,47977 24852
2206176,48722 3896 13176 29447 22035 49235 12341 17600 13870
2781797,48091 33809
3221120,21903 34466 13794 17313 9839 44371 9434
350351,1824 32963 19240 6481 24852 37646 39190
2482845,5782
868351,38689 6104 28199 27104 47766 24852
1561278,43944 30489 3957 13877 11707 4367 32585 14833 30776 45603 37738 27966 32655 44411 21053 13176
2975005,5653
1042000,47766 47977 22950 45948 20178 23288 48679 890 47626 39877 13176
1423292,24838 16611 24852
1252887,41131 25718 46088
2963012,47766 7485 47209 2855 19057 43961 21174 10132 32655 31040 1244 19348
1395359,146
651276,33198 32478
596268,29370 44961 19446
192365,33065 16087
1489121,13176 24852 37646 18352 48291 16589
2476453,24852 29628 11392 46820 39408 31374 33894
3016067,24852
3276844,47626 33957 12384 48628 27966 9138 6297 37935 42265 21137 19660 28985 21903 47630 47766 13176 5575 5646 25346 40396 21150
2720149,17461 47144 14761 49075 28156
2252628,33626
831184,196
1855625,3594
2358095,35914 24852
2060165,14491 41774 28756
2608590,24852 8448 33351 35921 14863 18019 34449 16696 169 42240
2250313,12384 6187
1373405,38504 40310 27104 40516
1588998,46979 41950 38739 25931 44683 34969 12357 43295 21927 47626 10121 24852 39928 45007 20367 22031 30489 42265 47156 5450
3019742,43556 37040
1824050,21137 48679 39275 19180 30489 13609 13646 29926 43768 3464 25931 45416 25466 47209 13176 39589 27966 8277 2825 25647 16759
440327,8834
2978342,5077
2466562,None
1274927,20919 12015 33548 24852 34619
639142,7049 34902 26165
3236671,24184 26209 46386 5077 29603 46654 44142 26510 34208 22624 14862 36214 40028 10527 20463 36988 24830 37067 36956 43961 26172 44666 4163 14796 29553
2682958,8286 40709 8428 46088 28238 27845
1934878,20339 35914 14063
967626,36127 21137 11520 30391 24852 7781 35369 37158 13107 2298
1887771,27966 15902 47209 24838 13176 9808
1441470,22959 32650
1771766,24838 38274 8885 24964 25055 24010 33370 41212 17807
1251946,15100 47144 36086 32658 4960 23831 38563 24852 28836 29487
2729767,196 48142
802954,22035 37067 13629 30489 37687 26131 21938 10749 30391 21137 18465
29073,24852 25340 40203
1433028,49520 45739
1880069,21386 26405 41276
669968,27179
1762128,13176 18465 22035 36316 39560 39877 21616 44632 24852 18362
2701832,33791 38400 47626 48205 17703 28465 33065 24852 2966 13263 36210 45066 33548 29307 39560 38241
597779,35561 8048 16797 17122 4149 21903
638066,44177 15269 43352 12218 17409 9387
2615065,10441 8571 8843 31651
3151359,28985 17429 28849 38383 12932 32734 34034 39993 20876 10840 28204 1757 8424 13517 24852 4920 21137 21903 30391
1684683,38928 32455
654192,45224 30391 39203 34668 3990 5001
2413274,13176 4149
1536111,None
65847,44375 45123 22035 27086 7539 16185 8968 43988 40386
1562491,27845 46584
2925852,14947 24852 5025 6934 44632 6913
2671069,44201 24852 36724 38313 27690 26915 13351 24954 21137 40174 4799
241153,4920 146
882918,10255
3195514,5785 45190 37188
2929584,27966 16797 26604 11777 21137
1460474,24759 12916
2845614,44475 24852 13176 12975
1795498,23288 8859 17295 27344 45698 13176 15541 16168
1087747,1752 47993 35584 12863 27323 5460 47766 47141 29848 24852 7179 13544
1977065,24852 44632 8424 28204 16083 32734 42585 42016 30776 26497 12320
1742696,47626 38383 34358 46932 19677 47766
658867,48423 15905 26384 38288 23102 45282 49267 22825 45679 35004 1090 45763 39799
1486973,None
1372025,30183 47366 12743 49683
1344921,2971 47601 13802
835071,42352 8030 32325 48823 26553 3192 23424 39276 4817 26300 15945
3414752,27845
2624219,24852 40332 45007 28083 15359 48183 20919 27428 30391 13083 12126
859074,49683 43726 17795
1649232,42110 7088 45957 37766 13176 46393 49518 47223 35469 46627 43295 932 3717 21376 48595 45613 6475 37552 12016
2071587,25513
112473,15290 41588 37693 26283 37067 32869 30489 20583 19816 21938 42344
1004576,5194 48057 17183 21903 34448 45066 38293 47766 28985 41716 34969 37464 38164 30290 23362 32293 13740 24838 27086 8277 1364 31215 16350 6111
2328231,11827
2580790,27966 24852 36144 24838
1790385,49683
324573,30391 5876 37947 12745 10768 21413 22935 42768 41220 39606 18479 41950 13662 39692 18756 9725 9531 47209 7673 45007 33548 38241 44156 33791 23296 36550 31877 20120 28204
5349,15777 36431
1701953,36011 24852 37065 34358 13909 12140 22235 14992 6046
2895150,28156 49156 35912 16616 47209 21137 21938 22935 19660 30776 47144
1700392,43873 5077
2287768,10957 16696 14947 24699 35221 49520 35507 30106 12333
2622509,45948 13176 33647 29461 9554 14924 21938 20995 21137 21903
1843966,42403 32338 43967 43183 20955 34940 24852 25623 33846 20738 26040 25146
3063338,21137 6104 44632 20119 47144 26620 39947 45747 12576
2560835,42265 24852
2478045,27179 17484 4605 26209 5077 26709 24852 10673 40542 40332 13286 1689
706051,39657 22802 39461 196 49235
2370277,4792 41844
1457846,20082 5212 27966
1940429,5554 24852 26644 12138
377951,43631 31215
126395,40541 44257 24852 13249 2326 29544 17579 42265 12258 21616 39099 32099 6669 22451
2192541,34126
2529742,47766 41658 21137 14084 13176 7559 45066 43726 41703 30391 48720 36685
221963,43789 41950 26324 27845 8174 37385 16759
409600,None
2175018,8467 13225 22298 22935 45210 21927 12204 28934 22509 20785 12941 46720 21417 48094 30953 22825 37646 24852 42265 20512
1648601,30992 5785 5748 33198
305899,45328
247587,32478
2477578,12384
262673,42719 45862 3763 27652 35575 13029
450163,39427 17622 29447 24852 6348 1463 21137 44560
1718315,16797 24852 43154 47977
319932,27845 26915 13176 13249 40363 21903 13541 31886 38772
43956,43352 8803 9076
1154220,28842 13176 26209
1221981,21769 35652
3212843,48175
2064882,48559 2966 35914 33065
2218442,7116 23909 47683
773916,24964 32303 8912 47626 47912 8021 45066 25824 13870 26131 13176
1077378,24852 5618 47626 7794 11574 30406 4605 44142 39693 38739 13807 40587 10731 21760
3015591,45007 19049 13198 4302 31506 35503 28601 49075
2610487,432 25466 46886 11512 2078 27845
457500,21333 5077 20158 39623 7569 27845 9076 45 32738 16234 6758 35761 16223 27323 5983 16020 41273 13176 29603 45106 39928 48695
751309,41009 29388 23576 40416 41678 1518 16473 34121 1665 1640 11447 26032
2006915,42781 49227 1334 32655 3800 24117 37728
650903,3298 10509 38775 32691 9601 32156 40939
2398366,4605 21903 47766 16965 44953 35233
3126796,21616 20114 20842 19154 46667
689096,9472 41665 19677 47766 34243 13176 35689 21137 35163 49235
2049663,22963 18027 46979 24838 47209 9595 30489 11352 5785 25890 17794 21137 27966 13176 44560 43122 28204 10912 25513 45437 30949 8555 36070 23203 43643 26790 16797 2855 44292
1145063,19125
2471966,8424 16797 4895 14874 23909 47366 26321 20114 31423 10957 1582 45066 47626 48205 28204 46844 17008 22108 49340 48657 27096 26209 276
2063460,12743 38608 18523 43822
419053,27511 39276
335603,2966 24852 14947 37611 9020 48705 37795 17008 11764
857432,31981 8580
948504,48933 8953
3272541,43154 38444 46088 43390 41131 32329
994391,42342 19660 21872 41909 16797 24184 22888 28373 4600 42265 47717 24852 49683
334186,None
2772546,46979 7131 41787 32465 45066 37067 49683 44683 27336 42174 19019 10106 41220 17902
1299635,21903 45007 39190 19660 49520 40706 17579 37687 28204 28199
2071442,None
1020283,37646 12756 41588 35921 13176 16797 39475 47766 3918
2187944,7350 45007 30489 43295 7503 16521 24489 37646 38383 8518
3182555,47209 38383 26209 49621 12427 10518
570845,20940 9358 43352 30214
109642,21903 36011 24852
796373,28427 47167 14211 3020 37754
2869330,7419 1689 14443 32747 36130 36696 46424 21903
3087471,26282 32285 46900 21137 21288 47546 22474 13176 42110 22825
3060366,210 38944 13176 47626 21903 8518 44910 8193 35939
1895908,39863 21137 26317 22802
917494,None
459982,24561 17652 27845 24852 42450 22963 28123 47626 36772
3308069,31692 17103
1351032,24852 47248 9584 32239 19348 36144
3156891,None
2643326,33198
2525958,8958 33026 43154 29848
1370958,14218 40604 23909 43192 13563 47766 25890 42244
2988586,20463 41774 49141 29373
1059119,46676 29487 47100 22395 16349 19068 27937 38293 46266
1281623,49235 1511 25753 162 22908 8277 33055 25513 24852 36735
2561386,20940 13176 38928
2545954,16797 18523 39475 24852
1347044,28204
1537667,11874
2427540,24852 28531
2766066,9076 30194 12013 23909 22959 432 48933 19691 3215 13303 38444 46059 6383
117423,21903 39877 26604 5876 40852 16262 21137 27336 15649 13176 47209 42972 22035
2964084,43154 30827 47402
221688,None
2356073,13249 459 45064 16797
3419910,32338 27966 5385 27360
1302490,34921 38739 11494 9411
2913516,8571 12732 38768 33147 7862
2836664,27845 13176 43394 47209
2014481,25588
888968,None
869141,None
2617528,11452 45007 26751 10827
1008040,None
1232498,38464 24852 41290
1237985,None
2623920,40310 24852
951046,17706 13176 47209 40723 21903 38374 21463 20842 6740 8277 16965
1513385,35503 8424 21903 41238 26915 46667 31717 9839 11520 17316 162 3896 13176 46979
2033420,44799 16953 43263 32211 28204 14502 31683 13966 27196 19863
1500350,5450 21137 47766 24852 49235
2601844,None
3293756,36962
356435,11576 33198 19057 29640 32881 43409 27845 7388 44150 26165 2855 46654
2911254,20802 48199 15776 22610 41950 15892 9275 37826 39059
2443381,22825 28204 5258 43122 34866 36929 22802 35898 22915 37646 8847
1350284,24852 47977 40310 44980 41273
460659,12341 13176 6184 20776 13042
1874453,47630 34005 24062 31912 15081 27966 27241 19660 21405 21174 21903 28934 24852 28553 31717 17560
1072468,15286
3077777,14159
3329985,36640 5876 37022 10790
3337308,30233 1463 48679 24852 365 46979 44910 4799
2573557,11520 17030 47144 41259
392887,21137 19057 39160 47626 47766 30391 1219 12784 40078 457 24799 9124 45007 4658 26861 16797 5456 12011 1940 16759
1482649,45018 12280 28930 47766 33791 10957
89131,37291 31651
2914481,47388 24838
2096377,29223 907 6184
332663,19660 14711 42102 24830
2830569,35321 35221 47209 28204 9020 47766 24852 46979
2224305,37646 42307 38383 47766 7916 14218 21903
2997271,44566 16185 4210 12126 40232 30921 8512
2449300,None
2236639,8075 12872 26165 24429 14490 34044 8528 4410 8021 30290 35085
960376,13176 15063 45007
429600,22541 13477 8786 47185 37722 6631 2745 30696 27796 6385 17710 36098 13536 12285 22736 46842 36691
922427,22935
2628649,2913 15613 2763 24852 17828 33216 34786 10749 27344 28204 21903 24964
272272,9587 47209 34243 8021 19660 28670
476122,27086 28199 22825 36011 5785 49235 37646 24852
617641,24024 2677 3142 43504
3169277,14084 1158 27521 21903 28572 13176 30450 27104
2296320,35221 10957 3389
2194428,22476 47144 39993
2120241,24852 29447 9510 37
858401,44799 44683 41319 6518 15683 38003 21512 49185
1359872,24253 2966 47626 26209 45066 48679 9076 24852 4920 8309 47766 8424 4605 8518 42244
1189226,35102 29830 33452 43263 19734 42920 25466 11983 25513 43171 33894 23085 9692 18059 10312 33460 7930
3343554,33572 1890 21616 48186 21137
2773442,44980 33909 18523 49217 26172
3195192,39275 24489 37067 2090 23178 32689
543186,45007 16428 47209
183683,24852 14233 25466 23622 47209 21903
2950285,46667 45007 13176
1521260,10473 6184 38928 12341 30827 19691 21292 21573
2728065,43867 2091 14852 4846 16826
290031,26209 27845 35328 24852 13198
137565,None
3152087,40199 31759 21572 32538 44943 4920
1875748,10172 35221 26410 47626 7963 11361 27179 16797 2966 37646 38996 44632 3231 34050 24852 33791 33548 40332 45066 37766 9932 12013 23094 49520 14992 2770 17616 47144 12572 3529 13116 21288 16882
3124558,13176 12341
2393033,43693 32578 21137 18234 39877 47042 41960 46979 5479 14874 46206 43735 8670 39928 28204 6104 26131 6933 10527 22089 9839 31562 46654 4796
655973,39275 18599 42265 39928 25340 6532 10172 42300 13363 40706 37687 47209 13176 27392 8087 42579 21513 32648 30290 45056 35871 22935
2677046,47766 21903 47209 32740 19660 13646 23805 28934 27156 49075
1476679,13176
1603016,25890 1511
1029252,49235 24852 46979 46620
2784218,44632 13198 22089 20255 33731 32734 30353 26620
1707392,24799 11520 32864 21405 13176 13511 31231 47209 15462 28054 2825 4367 28465 23970 25247 41168
2974927,45007 47209 35951 16848 22307 9422 28204 42265
2408895,40302 44795 17395 45228 31438 13353 11160 15928
449024,47144 13176 42768 5373 38383 26187 47766 13829 18027 46802
2182874,13707
2470107,24852 11361 5077 41787 2425 40571 20082 287 17615 22943 4778
2516849,None
297609,17979 46022 14780 48183 24852
342918,32478 30960
3391420,36735 39041 33129 16953 12011 4317 28449 28836 49235 21927 22067 22963 3990 19766 23029 13176 44359
2508278,27344 22935 26209 5876 21137 24852 47209 30233 43768 27845 18444
2441949,14084 21019 49683 47626
1654389,40199 17122 38928 13176 24135 15772
1707969,38533 29553 4034 22463 2295 2588 41259 17758 40198 31215 4920 25919 10388 26208 24852 43279 21137 5782 4605 4269 40354 31960 14897 43928 17341 19404 287 21019 9648 39127 20119
2598895,38768
419075,47766 27966 48513 13176 28156 40709 25466
2509326,24838 41582 44480 11512 36658
3160548,13198 21267 24964 21408 47626
564171,22935 24852 30233 16589 22035 40310 27966 40334 35213 43961 30489
972886,5876 47868
3013282,21903
1671156,4952 22491 27845 49235
2586659,14168 35721 3957 24852 27845 33055 14874 28931 33754 5322 44752 12069
2401732,26384 27104 36470 18353 43154
2804534,30591 5258 17976 30720 9839
1372064,None
1471712,30795 48857 14853
94597,34243
1886866,None
665791,37980 45051 16797 13176 21386 22046
2089400,33198 8309 25466 11422 28465 33791 36865 47912
965017,27966
2196614,49235
1924835,43739 31759 35199 38768
2133932,19706 31717 39275 26128 12395 13176 35946 36117
1910143,20309 27900 37029 44310 39448 26915 20011 12734 47521 36473
2462748,26040 48454 46842 25952 5681 24852 33351 35175 40954
2519440,32079
1549661,14168 24852 10605
2212663,21137 47209 21903 24852 5077 42699 47144
2366211,40723 25171 33465 22935
2145663,27966 27845 16145 41149 30720 2979 22031
2734705,26505 35221 10032 12140 24852 16797 46347 49176 6187 41671 17316 27356
2336825,27966 21903 38734 5120 34012 13176 39981
2373187,13176 19660
3311000,33827 5375 24852 4920 19173 39758
992654,27845 25890 47626
3137219,21903
2686343,20906 21137 36695 24184
2442055,19057 26369 47209
1026582,22888 45066 47766 21903 40706
2838347,15902 47209 43352 27344 36772 41665 1940 13176 44632 651
2058025,47282 6852 28535 1263 352
1787059,26317 16387 13166 44292 39729 41588
703102,21903 38028 32740 31490 46069
827686,44129 16607 15895 24852 1582 42372 10390 26510 21376 47626 33651 28204
2176368,5876 25146
2321693,19660 45007
1512521,47626 38456 5535 12341 24852 14897
2159520,24852
2998290,13176 11358 17902 27325 27966 2966 24852 48116 47780 46676
2574489,47209 37646 19057 9339
3014517,27845 5785 25767 48720 13176 31041 10768 33787 17579 11737 31288 35851 32263 49440 30391
2987918,32478 46061 41400
1577933,None
2142141,None
473584,21903 14715 21573 11759
319510,32478 12341 38978 13966 38768 45806 13176 48762
2787932,21903 30489 19057 31964 18465
1899229,25890 47761 343 44632 5450 37496 16797 24253
187790,47209
483433,4462 36746 7898 25199
2047540,39657 10441
1641886,15680 13914 41400 31651
2996466,33465
1584788,13877 47769 15406 14233 45066 38844 46620 17027
2515817,11130 20574 46969 21137 37335 1940 37841 33055 37664 49086 25767 5876 38739 260 27521 26940 2748 27966 24852 3566 33986 30391 8174 45007 9839 32579 16759
1791116,5785 26324 13176 34243
2064836,19660 41400 19767 13176 17924 8859
2718271,18288 46256
1779551,47144 24852 10957
291688,8048 8571 21137 27845 48762
2374215,28204 45588 43884 16696 48440 7274 7860
702101,24184 23909 24852 28916 5077
3383483,32747 45007
2264165,None
323644,44008 11941 43654 44825 3952
154775,46522 23102 20297 24024 8590 7631 47611 33772 5386
1662412,41787 25647 28060 47766 21137
1394822,29503 43631 46822
2886749,21903 49235 48679 43465 19894 37067 21137 8277 47209
589374,11520 22035 21527 1577 12060 35050 12384 13176 47209 1907 15399 21162 19046 18176 7916 24024
340892,12140 46842 23322
3070310,1335 30233 19915 23026 43814 6532 33845 22025 10070 5077
162998,30489 21267
346487,37940 28571 44156 46522 20682 11281 31725 4289 24852 29657 29553
2816807,11422 28601
3240183,26949 39683 6606 28458 23047 14233 45445
2715787,21137 13176 27086 26620 32230
10600,47766 27845 8277 35842 29045
2335212,27715 7878 47630 21903
2262372,31808 21709 13997 26209
1682420,33351 46059 24831 13718 1154 41746
2466170,13176 25017 21903 7862
1898138,28928 13517 36011 4210
1589193,21903 21386
3236116,32303 39408 42447 19660 38768
384058,13870 11492 13240 31981 16965 46485 779 27904
2093960,39108 8277 3957
3100025,47144 10603 25890 46676
1812362,14233 41682
1047873,45051 43739 22362 43721 22802 6184 31102 16714 196 46149
428038,41290 33909 1429 34668 39275
2806912,24024
1502498,7164 8277 39721 44359 15649
2745221,20842 28985 15290 47962 47626 18027 22273 46572 45066
417117,36772 48789 10112 24024 13176 148 26209 47626 15325 18115 34134 16185 5077 27945 40310 33045
816384,15290
66966,28834 43295 5876 17638 47209 7916
642724,47626 21137 46526 34126 1940 36144 9804 14947 1511 49235 22474 12011 45106 6740 47766 8474
178859,13866 10673 40028 35458 34886 17341
3160173,47209 24035 34429
721125,47209 9839 37766 26133 15592 34969 17038 35951 12144 38622 21927 48230 42768 19019 30252
1120294,43154 26604
182868,26096 39269 10350 6047 41602 12215 24852 24235 41488
1282053,24852 17706 44359 42633 41220 21938 2295 5077 45282 4605 27344 47766 41057
2315981,17769
1127503,30450 21903 13176 6347 41844 13605
3312312,24852
2344671,28842 10527 49235
1450038,47626 702 20119 23850 45064 26384
1857349,30668 18926 32325
2329427,651
3381513,18963 2002 14947 47209 5363 26209 5876 24838
2174958,432 13323 20682 9817 33894 44129 34094
2020640,18287 38241 35437 10777 14381
2455908,17902 19505 37710 32403 29467 38278
2820955,24852
2266905,39250 17791
1338510,47766 20114 33731 35108 8193 5883
277154,13176 32665 46087 37646 47766 13629 38274 5876 26369 46979 41806 3957 36695 21903 27966 39928 21137 31042 45946 43961
276370,49683 48745 45007 21137 1994 4086 5479 39619 22935 21903 17795 32465 47766 35951
377930,37455 4232 19894 49235 8414 42828 47209 37807
1295238,21134 11946 35091 18314 32776 15406 5120 20384 25965 38694 24195 29180 3717 13807 17418 31373 45221 24852 25824 14833 44657 18523
123099,27521 21938 2295 4920 46969 37687 21137 13870 13176 18234 27966
3223441,47000 45104 15424 45622
2806800,31651 34343 16797 13176 12341
3198569,16902 47766 5479 9689 21616 19821 35951 49478 26604 41950 47042 38456 13031 24184 39275 15950 21288 22007 49273 39619 24852 5449 43122
2807547,None
2140840,32293 42183 1158 9076 35503 49683 24852 5575 42719 34584 26604 10108 28985 14084 25885 1244 21903 21616 25005
2945645,4799 25010 24841 15950 4920 40761 42389 4779 47258 27156 39216 41950 47209 16617 17706 21174 29118 49114 5994 15008 24561 32071 5212 29627 3896 19677 13176 48171
2798662,9597 37489
2303098,13634 12606 8859 32689 12640 9076 17313 8571 6615 21292 8048 16797 43352 33768 39657
3222004,30489 20995 45066 47630 27845 17794 27663 21267 16185 21903
2775905,8859
1694760,2120 49517 36923 44632 10607
3268680,2078 48370 33000 27845 14999 17902 35752 24852 5077 22963 4367
3329021,22474 49112 7781 44142 17795 13176 49683 24221 19354 19019 29993 40174 28204 45066
3034022,45004 31651
1282156,47209 16185 7054 13176 5450 28985 21903 14633 27086
256242,47402 16797 48733 21903
1080040,13176
2005180,33198 16759 2855 45007
3096548,21903 16766 41149 27104 12690 13176 32740 27966 3957 12456 5438
1820399,8536 14226 45190
2599835,38768
2836265,19049 4658 14233 8424 16349 1194 43889 13176
1452032,1452 9755 47766 36287 32486 34497 21616 22825 5612
1450655,10602
909560,4945 25890 4605 21616 26209 47626 48679 4920 17872 3682 47766 27845 34335 43961
684367,16185 47626 35951 44632 5450
1048537,22849
2564810,5456 49075 47766 19057 9124 24852 21903 17948 24489 40723 4472 2966 26620
642508,49318 47209 21903 9018 24852 16676 3376
1724180,42347 329
2542933,35628
1546812,49355
2767721,196
1484850,12140 11073 9175
1416030,33000 27509 25146 28593 15424 24499 24852 3957
111290,24964 26620 22935 21903 24852 17949
1205012,28985 21903
2335903,12341 21137 13176
2942453,7781 2120
897031,26104 21903 10326 21292
2396942,34668 40706 30233 13166 13702 44479 46820 14947
2114695,33120 13251 21295 47766 34197 7781
1611797,38768 13176 8571
2254086,23909 35221 20561 14992 2078 3696
1150197,31808 9175
2426180,28156 21903 21137 27086 5262 24857 45646 42110 25340 27423
3076822,23634 44632 21616
2150894,21195 19660 6760
1546775,44177 42913 1117 27316
3330710,19691 48214 13176 41844 432 10334
366045,26604 37710 16953 11365 49235 6369 37687 32403 32478 12341 13575 17122 8048 43352 16797 32303 8571 21288 21903 35561 4639 31759
1763875,46149 13176 11759 38928 6184 43154 30591
875060,5262
134413,21292 39001 13176 23719 21137 38768 33768 43352 8571
2450647,11185 35108 37840 18503
117181,None
2940211,38944
2695602,None
3111264,4313 19863 27237 25706 45441 24852 9462 23333 32102 14651 12562 20435 30489 25075 40510 23909 12870 31437 37040 25544 9225 43886 2425 37940 32175 21884 40336 49306 27395 22782 8424 2524 32347 4493 25839 22952 14505 12914 29921 32478
2717473,16797 43961 20754 42244 24235 35108 38508 21376 24489 25890
1877635,30233 1463 27086 46979 33731 44632 11140
2270972,33198 49235 23909 39684
2319887,13176 17795 41220 19660 19057
287753,7131 45066 12597 41858
1480768,36164 9076 21903 1158 13176 18105 44683 45066 9387 24184 20114 8518 24852 45763
2724916,19691 24852 6274 15065 43879 19658 29657 47185 26863 33198
2761115,33327 26686 45687 277
1169788,2452 40706 3583 5876 6003 45007 5869 29158 40723 5752 12811 35004 22475 24518 29307 12036 48347 47875 17807 34005 13176 4149 25910 1408
683974,24362 37923
417633,12384 47209 21903 13176 21137 22935
2417521,None
1309563,24852 44632
120779,21137 27344 13870 17284 30489 43961 40706 23625
99739,20794 45603 30776 19894 24639 39807
2133649,10310 42629 20955 37710 21572 13259
1880668,1463 24852 4605 13176 28123 41950 30233 29447 43101
1554586,42265 21903 3896 41842 42244 8518 45007 21137 39180 48628 24799 28465 40706 27344 42719 22035 14240 9839 35547 31663 47601 47610 28204 46906
1409456,16083 12341 8277 3957 8012 43086
2665059,24852 41741 27086 25676 196 24024 14439 15424 39185 7778 11714 29553 45372 13400 33671 19734 21333 14034 25476 7274
3238643,33081
3131143,48555 19125
3385708,5005 15480 38293 46685 28601 12392 21137 40604 13176 40709 7175 9058 49683 21903
843957,1511 43772 46175 13176 37317 4957 33754 44632
1534418,6137 38444
1960302,39877 6948 35887 44632 47990 5161 25020 18465 30391 18370
3088668,32691 4639 40199 8803 3298 12078 130 12271 16797
519936,None
1490479,33572 47766 14218 12384 13712 21709 21506 28849 9213
1769388,41787 24852 47626 5450 25640
2704941,18218 28008
2876150,24852 45064 17341 17386 48205 25885 19674 43279 264 4210 40348 48823 16797 18071
687072,18721 33240
81124,14870 5161 2482 40545 37158 24852 21903 27044 1103 36011 26131 34668 36865 11448 24799 28465 5077 46616 14650
2870442,6366
2755980,22124 24954 31915
1353096,12545 44632 5876
2634529,10831
1139725,34050 13166 24852
2973898,28593 22620 29662
2927365,None
3088055,16007 47371 24891 35921 35336
1070474,27845 49235
1226427,5077 16953 46175
1454010,2295 15290 39877 7485 21019
1325324,None
3119963,10173 37215 17207 46061 17902
2055429,21137 46979 49517 11520 40723 47766 33290 24852 16797
1996965,6104 27845 8518 3957
82128,27845 28756 38453 27086
1887862,8424 4605 22476 49605 31789 26497 25854 41591 14634 49227
534928,None
2583258,24852 43765 21903 47672 36011 26384 45123 33862 43504 33120 15285 23650 36351 13143 1722 7521 47885 16185 38357 9725 30117 46616 19348 28756 5876 47209 42828 20693 43961
1822530,30850 7351 881
932000,1463
359964,47626 11777 38298 47209 24852 24838 30489 18362 48859 20734 27966 26604
3065772,18441 27325 36792 38274 1896 44636 1194 2979 29265 42513 21999 13176 26723 45007
1204973,651 196 26932
2345174,24852 45965
517819,19660
1549322,48182 27316
3390357,None
2362197,1160 13176 12341 21903 27885
2074321,30391 41950 31766 47209 39837
3268911,17902 17207 30827 15772 21903 8571 32689
1056145,46061 19660 30591
2062935,35951 30391
1004321,17208 32573 49054 45066 22021 36070 10749 21938 40490 9387 36796 28083 16148 9741 16797 18534 7751 20082
2466599,21137 14650
1202254,21137 21019 12606 35547 29487 4605 28204 13176
2651338,None
2166109,42443 17225 42450
1292379,36534 34343
1357321,46979 18534 6871 25466 11524 12920 3631 43352 47626 21137
2068510,11759 37710 30633
1316039,7252 38768
